KUK_ID,FileName,FileFormat,subcorpus,SourceID,DocumentVersion,ParentDocumentID,LegalActType,Objectivity,Bindingness,AuthorType,RecipientType,RecipientIndividuation,Anonymized,Recipient Type,class,abstractNOUNs,anaphoricrefs,caserepcount.m,caserepcount.v,extrcaseexprs,doubleADPs,VERBcomp,VERBcompdist.m,VERBcompdist.v,literary,sentlen.m,sentlen.v,compoundVERBs,compoundVERBsdist.m,compoundVERBsdist.v,passives,predorder.m,predorder.v,obj,predobjdist.m,predobjdist.v,subj,predsubjdist.m,predsubjdist.v,redundexprs,rfpass_animsubj,relativisticexprs,VERBfrac.m,VERBfrac.v,longexprs,NEGcount.m,NEGcount.v,NEGfrac.m,NEGfrac.v,NOUNcount.m,NOUNcount.v,NOUNfrac.m,NOUNfrac.v,verbalNOUNs,weakmeaning,activity,ari,atl,cli,entropy,fkgl,fre,gf,hpoint,maentropy,entropy.v,mamr,mattr,ttr.v,hapaxes,sentcount,smog,ttr,verbdist,wordcount,GPs,PA1,PA2,PA3,PA5,PA6,PA4,PA7
671918e2c6537d54ff0626de,Duchody,TXT,KUKY,NA,Original,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,bad,0.0036855036855036856,0,1.7245657568238213,0.7465921882863461,0,0.005528255528255528,0.37037037037037035,2.32,0.9274960780178686,0.007985257985257985,13.28888888888889,0.8048709090580357,0.04176904176904177,2.411764705882353,0.78552253070694,0.006142506142506142,3.450980392156863,0.8906255365603566,0.562962962962963,2.473684210526316,0.8151500439089756,0.044226044226044224,2.486111111111111,0.7930378295373599,0,0.002457002457002457,0,0.19098470917917929,0.7310523550392823,0.002457002457002457,1.2121212121212122,0.4948958223707287,0.23606125751847676,0.9289011837926884,3.3795620437956204,0.7096536710645658,0.3315618817180755,0.3807346794315878,0.071867321867321865,0.005528255528255528,0.41627906976744183,8.598902420602421,5.586609336609337,10.985442260442264,8.078382605334983,10.27559614159614,47.89815930475933,12.489551369551371,15,5.980510276967717,0.02433976498689748,0.0907390451275344,0.7220928711576193,0.07694218621437829,0.16277641277641278,135,11.813810549772704,0.31388206388206386,10.662921348314606,1628,0.0012285012285012285,0.3326015803679566,0.4121582061980866,-0.08461341010408266,1.149914690295181,-0.5619248950438209,-1.0375991900885286,-1.0914831958441769
671918e2c6537d54ff0626df,Odpadni-vody,TXT,KUKY,NA,Original,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,bad,0.0012919896640826874,0,1.6937354988399071,0.6723123410808992,0,0.013565891472868217,0.24719101123595505,2.272727272727273,1.0533936088842075,0.006459948320413436,19.337078651685392,0.7812918872322516,0.041343669250646,2.890625,1.0819593172340063,0.003875968992248062,4.28030303030303,0.9992869627426856,0.797752808988764,2.9014084507042255,1.231930244878705,0.06136950904392765,3.4210526315789473,1.6289400852500706,0,0.0012919896640826874,0,0.1478575680732144,0.5889070297684551,6.459948320413437e-4,1.3076923076923077,0.48208983737820577,0.20962811698105815,0.7074472433929365,3.885496183206107,0.7283935812217578,0.381008298802771,0.3418507786146977,0.05813953488372093,0.001937984496124031,0.34430379746835443,12.099475524780075,5.623385012919897,11.885594315245475,7.9430900677385345,12.787753425950118,40.76022901605552,13.7273292105798,15,5.954829967329721,0.02895878351546883,0.10594202898550732,0.7152035886818495,0.08730821769470098,0.14599483204134367,89,12.930781316448392,0.2971576227390181,12.42962962962963,1548,0.003229974160206718,0.026119778886441045,0.18148085036891468,-0.17014786022402578,0.14619209792170926,-0.05734943703315434,-0.3779764498739682,0.07831914238058901
673b7a37c6537d54ff062b8c,002_Komunalni-odpad,TXT,KUKY,NA,Original,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,bad,0.0027529249827942187,0,1.866161616161616,1.0337060655118464,0,0.015829318651066758,0.36764705882352944,2.92,1.0364894486590106,0.015141087405368204,23.720588235294116,0.7968531134740763,0.030970406056434963,1.8666666666666667,0.6814702266121482,0.0041293874741913286,3.4722222222222223,0.9379562590682112,0.9411764705882353,3.1875,1.0198472270400527,0.05437026841018582,2.5443037974683542,0.926671557988903,0,0.0013764624913971094,0,0.13553710057123566,0.4965822376982296,6.882312456985547e-4,1.0869565217391304,0.265055740278428,0.17998088867654083,0.6553278548214073,5.018518518518518,1.0391453793891443,0.40105393914383697,0.33729755991505134,0.05849965588437715,0.0020646937370956643,0.35964912280701755,14.933347991984128,5.712319339298004,12.609428768066063,8.107034314913955,16.365837860815347,23.825004372292625,16.888421521395895,15,5.903208832688859,0.03856074454727067,0.10858197932053182,0.6896454948301329,0.12246628035567564,0.18719889883000687,68,15.188113842472408,0.34686854783207155,13.5,1453,0.0027529249827942187,-0.21765955946814755,0.04572246936253561,-0.4102035024969949,0.00806840514478805,-1.140469145976681,0.5715309550871189,-1.1086107785081494
673b7a37c6537d54ff062b8f,006_Chci ZMĚNIT DŮCHOD - V. 21,TXT,KUKY,NA,Redesign,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,good,0.006720430107526882,0,1.4807692307692308,0.7092046111485192,0,0.012096774193548387,0.32,2.625,0.7435681685068308,0.0013440860215053765,13.567567567567568,1.1243051753428026,0.03494623655913978,2.0384615384615383,0.7907799053267385,0,2.6893203883495147,0.7139781669790357,0.6533333333333333,2.0408163265306123,0.5474638496436697,0.02956989247311828,2.0454545454545454,0.8858944270735917,0,0,0,0.2369388869725395,0.6159098759089396,0,1.6,0.5175491695067655,0.29505050505050506,0.7476789361454217,2.370967741935484,0.6840743523178497,0.30855009037840103,0.37877637231175865,0.04435483870967742,0.0013440860215053765,0.6976744186046512,7.89729419354839,5.763440860215054,11.305107526881722,7.364019513926971,9.20417016129032,51.195937419354834,9.559397849462366,10.666666666666666,5.881512927366518,0.02282593848340329,0.07589147286821707,0.6914883720930233,0.07215878616295311,0.1975806451612903,75,9.856247865180311,0.3709677419354839,9,744,0.0013440860215053765,0.8686429262784339,-1.1620005421390665,0.583438642863386,3.9792888601022502,1.2216660344945416,0.15312211622636132,-0.7843987808159876
673b7a37c6537d54ff062b8e,004_Nevyplaceni-mzdy,TXT,KUKY,NA,Original,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,bad,0.001100715465052284,0.001100715465052284,1.596026490066225,0.7005560807765466,0,0.007154650522839846,0.27472527472527475,2.56,0.6184553170332248,0.007154650522839846,22.0989010989011,0.7429718335217029,0.0379746835443038,1.9130434782608696,0.7043944982320088,0.009906439185470555,4.362903225806452,1.1581984324011736,0.5714285714285714,2.8076923076923075,1.0743861132265544,0.04733076499724821,3.1744186046511627,1.399819279252987,5.50357732526142e-4,0.001100715465052284,0,0.1450902565720857,0.4343428303008909,0.00275178866263071,1.2083333333333333,0.4212226574102496,0.15211414742664742,0.4521163142765702,3.6825396825396823,0.722675246902187,0.37972465461317056,0.38051784654979176,0.04127682993946065,0.003302146395156852,0.33080808080808083,14.337505452170284,5.790864061640066,12.88470005503577,8.155260752994641,14.196054170925386,35.98072076904933,16.22016486540427,17,5.871905984721833,0.04185043322272541,0.09278230500582074,0.684918509895227,0.1327945777291751,0.1678591084204733,91,14.710472776342854,0.3082003302146395,13.13076923076923,1817,0.001651073197578426,0.24759879270648735,0.26881922046238177,-0.09925143896498835,-0.5433319582160484,-0.5382058611223981,-0.5750615180204752,-0.9831440415490771
673b7a37c6537d54ff062b90,008_Policie,TXT,KUKY,NA,Original,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,bad,0.002109704641350211,7.032348804500703e-4,1.7445255474452557,0.8615436932962438,0,0.005625879043600563,0.29545454545454547,2.1538461538461537,0.773476118650375,0.009142053445850914,18.40909090909091,0.9822988047824486,0.029535864978902954,2.738095238095238,0.782304642243579,0.0028129395218002813,3.104761904761905,0.8473743535809835,0.45454545454545453,2.475,0.8823071058145683,0.04430379746835443,2.7777777777777777,0.8828692227709204,0,0,0,0.1778016459955521,0.7336347523059721,0.005625879043600563,1.2,0.41666666666666663,0.19446076146076144,0.6599819169306165,4.257425742574258,1.1375035525533053,0.3831770306729842,0.39718139139145536,0.07243319268635724,0.008438818565400843,0.3560371517027864,11.7835973341005,5.749648382559775,12.3534458509142,8.089095099100172,12.864052870476918,37.9349606188467,14.339867024677154,15,6.04149814345042,0.02511494502223814,0.07191232048374907,0.7478231292517007,0.06319712077191629,0.17932489451476794,88,13.319297830178854,0.3368495077355837,14.324561403508772,1422,0.0035161744022503515,-0.08360554713661653,-0.17436880198860535,0.40578013543182434,1.362789614857391,-0.5770522904630706,-1.0854215893533383,-2.1087499638213663
673b7a37c6537d54ff062b93,005_Ochrana-spotrebitele,TXT,KUKY,NA,Original,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,bad,0.0030627871362940277,0,1.8049052396878484,1.0717640778426918,0,0.009188361408882083,0.35555555555555557,2.0125,0.9100458200706056,0.0071465033180193975,19.10169491525424,1.231000344802757,0.03266972945380296,1.9453125,0.7335630613495243,0.0038284839203675345,3.3421926910299,0.8888873311091664,0.7733333333333333,2.5919540229885056,1.0584246346481303,0.04262378764675855,2.6467065868263475,0.9274146724455272,0,0.0010209290454313426,0,0.1831298967100316,0.6245538729292573,0.0035732516590096988,1.3559322033898304,0.6088163332124121,0.20681377446083327,0.6109362999342417,3.797752808988764,1.1219270715968284,0.3672367476927196,0.3651870060953315,0.0479836651352731,0.0015313935681470138,0.3612565445026178,13.15128959673303,5.90684022460439,13.21972945380296,9.058242611261514,13.741494078611534,34.3044038591118,15.336951505870344,23,5.9995467246613305,0.0281108451570222,0.08681068342498033,0.733770620581304,0.08269552164108825,0.16360387953037264,225,14.034977192291011,0.29683511995916284,13.645348837209305,3918,0.0017866258295048494,0.10776590899370324,2.1546846580272274,0.5722294845825509,1.4999600077489899,-0.24442853678875243,-0.8248027483210554,-2.517534373815878
673b7a37c6537d54ff062b98,016_Obcane-EU,TXT,KUKY,NA,Original,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,bad,0,0,1.5588235294117647,0.5472911818313398,0,0.006734006734006734,0.18181818181818182,1.75,0.8571428571428571,0,15.272727272727272,0.8326852030907479,0.030303030303030304,1.6666666666666667,0.6708203932499369,0,3.1333333333333333,0.5969749376590306,0.5454545454545454,2,0.6030226891555273,0.04713804713804714,2.2857142857142856,0.5541582320545696,0,0,0,0.1599722086424214,0.5437780085691716,0,1.5,0.47140452079103173,0.2833333333333333,0.5823232315653922,2.962962962962963,0.6517635100839284,0.3174633899780098,0.3471781444116055,0.020202020202020204,0,0.4428571428571429,9.62869191919192,5.619528619528619,11.39326599326599,7.1694267187026295,10.707299663299658,47.65074410774412,11.325925925925926,6,6.107314903286115,0.01111707554231445,0.09045454545454534,0.7702525252525253,0.03457103105428513,0.3838383838383838,22,11.20814326018867,0.5959595959595959,9.633333333333333,297,0,0.005149898406723354,-1.8859748570784651,-0.8821436027414323,1.982757360189125,0.7265985157818108,-0.82200625524379,-1.3845196274342295
673b7a37c6537d54ff062b99,019_Dětský domov (rodiče) - V. 20,TXT,KUKY,NA,Redesign,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,good,0,0,1.4914529914529917,0.68681017328419,0,0.002244668911335578,0.367816091954023,2.5,0.6096006096009143,0.006734006734006734,17.310344827586206,1.136732239141618,0.04040404040404041,2.138888888888889,0.5492578771386646,0,2.736842105263158,0.6669383747906056,0.9195402298850575,2.4625,0.7193454963849131,0.052749719416386086,2.2127659574468086,0.9653019991564856,0,0,0,0.22759853022023308,0.4458854937814173,0,1.4166666666666667,0.5474340763969683,0.3276098901098901,0.664321297258889,2.4752475247524752,0.831090079353616,0.35973885888408097,0.39822258422912743,0.052749719416386086,0.001122334455667789,0.672566371681416,6.8730409845582265,5.4287317620650954,9.822446689113358,7.385411308036212,9.45357896977437,50.098327373350344,10.740771701691244,12,5.810390152153724,0.0249169650637929,0.1287247474747475,0.6638762626262626,0.07772744802624183,0.21773288439955107,87,10.580127515348655,0.3569023569023569,10.397350993377485,891,0,0.9660367530668267,-0.7272700558721125,0.21643626540010116,2.6642258057965327,0.5704258471078056,1.0033543212868916,0.7029675907006703
673b7a37c6537d54ff062b97,007_DŮCHODOVÉ pojištění - příspěvkové doby - I. 23,TXT,KUKY,NA,Redesign,NA,normative,quasiobjective,FALSE,authority,natural person,public,No,NA,good,0.008507347254447023,0,1.6416382252559727,0.6979773365771116,0,0.004640371229698376,0.1568627450980392,2.25,0.7166451331820932,0,19.892156862745097,1.9404236549814395,0.051817478731631866,1.9701492537313432,0.7443578295050292,7.733952049497294e-4,4.735099337748345,4.397578010290946,0.5686274509803921,2.3620689655172415,0.9031338034716986,0.03557617942768755,2.8043478260869565,0.6996564820612932,0,0.013921113689095127,0,0.1666607346732611,0.428502109606862,0,1.2307692307692308,0.48680506023116343,0.27925824175824177,0.8929174013559552,2.7295081967213113,1.0966103243054046,0.30416108584870827,0.3675774099303704,0.058004640371229696,7.733952049497294e-4,0.5067114093959731,10.815732291524498,6.085073472544471,13.44369682907966,7.514674368908034,11.876395796369591,38.15260938992765,12.618925435603478,15,5.7905742734689865,0.03176202489169317,0.08946398659966492,0.652747068676717,0.1022784386216421,0.15235885537509666,102,11.964775612504784,0.288476411446249,14.04,1293,0.0015467904098994587,0.5751281109254777,-0.2511490363155747,2.962368832855129,1.5192325285005872,-0.35414776654520463,-0.8427838691607211,0.4587574804414376
