fpath,KUK_ID,class,FileName,FolderPath,subcorpus,DocumentTitle,Readability,ClarityPursuit,SyllogismBased,SourceDB,RuleAbstractNouns,RuleAmbiguousRegards,RuleAnaphoricReferences,RuleCaseRepetition,RuleCaseRepetition.max_repetition_count,RuleCaseRepetition.max_repetition_count_v,RuleCaseRepetition.max_repetition_frac,RuleCaseRepetition.max_repetition_frac_v,RuleConfirmationExpressions,RuleDoubleAdpos,RuleDoubleAdpos.max_allowable_distance,RuleDoubleAdpos.max_allowable_distance_v,RuleDoubleComparison,RuleFunctionWordRepetition,RuleGPadjective,RuleGPcoordovs,RuleGPdeverbaddr,RuleGPdeverbsubj,RuleGPpatbenperson,RuleGPpatinstr,RuleGPwordorder,RuleIncompleteConjunction,RuleInfVerbDistance,RuleInfVerbDistance.max_distance,RuleInfVerbDistance.max_distance_v,RuleLiteraryStyle,RuleLongSentences,RuleLongSentences.max_length,RuleLongSentences.max_length_v,RuleMultiPartVerbs,RuleMultiPartVerbs.max_distance,RuleMultiPartVerbs.max_distance_v,RulePassive,RulePredAtClauseBeginning,RulePredAtClauseBeginning.max_order,RulePredAtClauseBeginning.max_order_v,RulePredObjDistance,RulePredObjDistance.max_distance,RulePredObjDistance.max_distance_v,RulePredSubjDistance,RulePredSubjDistance.max_distance,RulePredSubjDistance.max_distance_v,RuleRedundantExpressions,RuleReflexivePassWithAnimSubj,RuleRelativisticExpressions,RuleTooFewVerbs,RuleTooFewVerbs.min_verb_frac,RuleTooFewVerbs.min_verb_frac_v,RuleTooLongExpressions,RuleTooManyNegations,RuleTooManyNegations.max_allowable_negations,RuleTooManyNegations.max_allowable_negations_v,RuleTooManyNegations.max_negation_frac,RuleTooManyNegations.max_negation_frac_v,RuleTooManyNominalConstructions,RuleTooManyNominalConstructions.max_allowable_nouns,RuleTooManyNominalConstructions.max_allowable_nouns_v,RuleTooManyNominalConstructions.max_noun_frac,RuleTooManyNominalConstructions.max_noun_frac_v,RuleVerbalNouns,RuleWeakMeaningWords,RuleWrongValencyCase,RuleWrongVerbonominalCase,activity,ari,atl,char_count,cli,entropy,fkgl,fre,gf,hpoint,maentropy,maentropy_v,mamr,mattr,mattr_v,num_hapax,sent_count,smog,syllab_count,ttr,verb_dist,word_count
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/024_Opatrovnictvi.txt,673b7a37c6537d54ff062ba3,bad,024_Opatrovnictvi,data/KUKY/TXT,KUKY,,low,,False,SourceDB,11.0,,,743,1.541049798115747,0.6963649358960642,0.9775666684145823,0.07217053796528275,,18.0,3.1666666666666665,0.6521420315123948,,,,,,,,1.0,6.0,,69.0,2.072463768115942,0.777678825682928,35.0,170,17.070588235294117,0.7158887681060399,149,2.302013422818792,0.9470335685606973,16.0,289,3.083044982698962,0.8741892331875971,123.0,2.0569105691056913,0.6967815093953682,195,2.3076923076923075,0.7892389072339674,,,2.0,143,0.18074444696414038,0.3761539407491115,12.0,39.0,1.2307692307692308,0.43561624528694365,0.18663143349378167,0.5306592006919014,258,3.302325581395349,0.6764387128585483,0.37180388604843206,0.3255918967491076,133,5.0,,,0.49025487256371814,10.977582105499941,5.663479923518165,14810.0,11.859082217973233,8.166560826650063,13.25959025981329,33.79084928579465,15.131908671690475,20.0,5.923565908256251,0.02447385950026171,0.10118044515103342,0.7098449920508744,0.06810921872026884,369.0,170.0,13.74457729386063,6200.0,0.2638623326959847,9.260736196319018,2615.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/047_Davky-pro-osoby-se-zdravotnim-postizenim.txt,673b7a37c6537d54ff062ba9,bad,047_Davky-pro-osoby-se-zdravotnim-postizenim,data/KUKY/TXT,KUKY,,low,,False,SourceDB,2.0,,,398,1.821608040201005,0.75971738830833,0.9534751680480325,0.10168337598425943,1.0,3.0,7.666666666666667,0.6693393181887239,,,,,,,1.0,1.0,8.0,,10.0,3.1,1.2207971595255889,29.0,77,21.142857142857142,1.6152074277915431,67,13.791044776119403,2.0769899902215925,6.0,112,4.1875,1.1644169759362952,56.0,5.375,2.7041258426867247,68,2.514705882352941,1.2203517260969474,,2.0,,52,0.13789920207440476,0.6970517273470663,3.0,14.0,1.4285714285714286,0.529150262212918,0.13531682916081414,0.9689615445096224,115,4.417391304347826,1.0034652551389118,0.3876648138104933,0.37316731844461964,30,,,,0.25872093023255816,12.577440000000003,5.435897435897436,7844.0,11.162231462231459,7.622965471431159,13.928452806652803,36.44430627858631,15.180407484407485,15.0,5.623477956489608,0.05436024582264959,0.08965773809523803,0.5935639880952381,0.18039370071291738,204.0,75.0,13.968273953766033,3210.0,0.2778932778932779,19.09090909090909,1443.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/042_BYDLENÍ - X. 23.txt,673b7a38c6537d54ff062baf,good,042_BYDLENÍ - X. 23,data/KUKY/TXT,KUKY,,high,,False,SourceDB,1.0,,,291,1.6185567010309279,0.8467120521041351,0.9712322042218949,0.08072073607278181,,9.0,2.7777777777777777,0.39344631145812003,,,,,,,,1.0,,,55.0,2.0,0.7200822998230955,,140,12.471428571428572,0.936050901190816,46,1.7391304347826086,0.6349321923551278,,166,2.7048192771084336,0.7541391347377275,94.0,2.202127659574468,0.6051567913287598,51,2.588235294117647,0.9310529008237025,,1.0,,93,0.2331619415616648,0.5807249941565552,,24.0,1.25,0.4252876264569559,0.2630140692640693,0.7154420208241172,125,2.704,0.8012386135513986,0.33359285551050255,0.42647799677343434,46,1.0,,,0.6479289940828402,7.897110798650168,5.909448818897638,7505.0,11.721653543307086,7.861519652069796,9.473869628796397,47.77435883014627,9.770303712035997,15.0,6.008543980689837,0.023199129003821217,0.09906917164816398,0.7327583262169086,0.07003118808691164,231.0,140.0,9.871247098662264,2941.0,0.33779527559055117,8.582568807339449,1270.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/017_Domaci-nasili.txt,673b7a38c6537d54ff062bb4,bad,017_Domaci-nasili,data/KUKY/TXT,KUKY,,low,,False,SourceDB,4.0,,,838,1.766109785202864,0.6573617727424697,0.9646402655949196,0.08920701530944182,,22.0,4.818181818181818,0.5996037501045726,,,2.0,,,2.0,,1.0,2.0,,31.0,2.2903225806451615,0.8450860718425808,13.0,180,26.344444444444445,1.4684746567232414,127,14.968503937007874,2.1421578843517337,19.0,181,5.569060773480663,2.0343656441432976,82.0,9.21951219512195,2.2904652726751924,127,8.11023622047244,2.4967620641616524,,,,97,0.1333550520787604,0.5794931289935454,7.0,38.0,1.3421052631578947,0.433990226925953,0.19268096979864874,0.9071308864210623,179,4.64245810055866,1.105101685334393,0.36658011510645394,0.35034742404465863,205,11.0,,,0.22057001239157373,14.192551439968867,5.366024518388792,21448.0,11.03234926194646,9.101351682114064,12.937761543379757,48.72976795374309,15.447145914991802,24.6,5.904478037794293,0.05785645726734403,0.05303488968701897,0.7009979476654695,0.1652203297112192,730.0,180.0,14.034977192291013,7783.0,0.3142356767575682,27.54237288135593,3997.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/043_Plisen-a-zavady-v-byte.txt,673b7a38c6537d54ff062bb3,bad,043_Plisen-a-zavady-v-byte,data/KUKY/TXT,KUKY,,low,,False,SourceDB,5.0,,1.0,281,1.5409252669039146,0.6370063585459805,0.9755662881997401,0.07444249511496175,,5.0,4.0,0.39528470752104744,,,,,1.0,,,,1.0,,30.0,2.0,1.1218826541377545,9.0,66,16.62121212121212,0.6107141369678353,44,1.8181818181818181,0.6944129191810745,1.0,94,3.1702127659574466,0.759584163415053,51.0,2.5098039215686274,0.7362907193748268,57,2.7719298245614037,0.870474244481205,,,,46,0.1816685184370515,0.43344659507864697,2.0,20.0,1.2,0.3419927840283847,0.1858766233766234,0.5014217767167186,85,3.588235294117647,0.7562759178841666,0.3810329225223558,0.3526574632264982,42,3.0,,,0.5,8.945405127484943,5.224510813594232,5073.0,9.711225540679711,7.570452407811458,10.322793246574914,52.53318194301406,11.15776300596074,13.0,5.805961743122434,0.035495204613324005,0.1114793577981652,0.6619610091743119,0.08899078158767525,170.0,66.0,11.084791844665222,2027.0,0.345005149330587,9.324561403508772,971.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/040_Hluk - VI. 20.txt,673b7a38c6537d54ff062bb0,good,040_Hluk - VI. 20,data/KUKY/TXT,KUKY,,high,,False,SourceDB,6.0,,,371,1.6522911051212938,0.8071858656289091,0.9776954807080065,0.07264179956811594,,5.0,3.2,0.5590169943749473,,2.0,,,,,,1.0,4.0,,60.0,2.3333333333333335,1.1343509108433623,2.0,129,18.8062015503876,2.3427303555595826,98,54.673469387755105,1.0153372071239335,3.0,172,3.2848837209302326,1.042941702752914,108.0,3.5555555555555554,1.7389924169381028,81,12.851851851851851,2.762798784199807,,3.0,,93,0.21977809629944697,0.5535554171962224,,22.0,1.0909090909090908,0.26972453123756235,0.18584054834054833,0.4736776397733021,136,3.014705882352941,0.9971554050839844,0.34248609691815457,0.3359573688286685,72,4.0,,,0.587012987012987,7.144372604364815,5.242744063324539,7948.0,9.307255936675462,7.651986563745017,9.062376485447217,55.5839259168354,11.297081262400033,13.0,5.3860293609773535,0.3095066209976408,0.08537050105857447,0.6591672547635851,0.3219015890341956,282.0,129.0,11.081900442845333,3211.0,0.3153034300791557,11.346666666666666,1516.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/035_Hluk.txt,673b7a38c6537d54ff062bb7,bad,035_Hluk,data/KUKY/TXT,KUKY,,low,,False,SourceDB,9.0,,,646,1.8405572755417956,0.9851398118530296,0.9634481920402662,0.09178329030128708,,11.0,3.5454545454545454,0.6226071881344077,,,1.0,,2.0,1.0,,,5.0,,59.0,2.135593220338983,1.2000011222022942,19.0,130,22.107692307692307,0.8671960393790842,117,2.341880341880342,1.157467654434124,14.0,226,3.8849557522123894,1.2468059300692578,112.0,2.7142857142857144,1.4690538921954972,115,2.6695652173913045,1.067288890457126,,2.0,,102,0.15327488702560235,0.5504048639604374,7.0,31.0,1.2903225806451613,0.572785591066442,0.17147198679456743,0.6003429793865502,197,4.096446700507614,1.0893645814515294,0.35769475127024825,0.3076173168558352,122,4.0,,,0.40549273021001614,12.469704072950229,5.462383082553884,13432.0,11.261203741358278,8.562626851508186,13.844614070760471,36.40862332405294,14.886202646479184,15.666666666666666,6.127998390111342,0.019452958369272404,0.0785805084745762,0.775228813559322,0.06049358276550975,391.0,130.0,13.757784519515319,5493.0,0.3013420089467263,11.8,2459.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/033_Davky-pomoci-v-hmotne-nouzi.txt,673b7a38c6537d54ff062bb9,bad,033_Davky-pomoci-v-hmotne-nouzi,data/KUKY/TXT,KUKY,,low,,False,SourceDB,24.0,3.0,1.0,901,1.751387347391787,0.9425063605557894,0.9644977515888922,0.09066079467122196,,25.0,4.72,0.6573489422723218,,,,1.0,,,,,2.0,,65.0,2.1384615384615384,0.927463071545876,21.0,168,22.886904761904763,1.4153293371141418,131,4.305343511450381,1.733817288458481,16.0,318,3.509433962264151,0.9986235540629389,188.0,3.478723404255319,3.686639594802385,136,2.514705882352941,1.0659214477830505,,4.0,,115,0.15696583260874675,0.45734443643507205,6.0,50.0,2.0,0.8451542547285166,0.24136039641456403,0.8099886157590971,285,3.789473684210526,0.8986324414000241,0.3767977098786967,0.33939643939945374,137,3.0,,,0.42985842985842987,12.729003962636455,5.3577650946230095,17836.0,10.846770802042654,8.433594455544386,14.10704919389218,36.52522185367923,14.846587509870616,22.0,5.895426987261116,0.03300860923301486,0.08934984520123834,0.6958235294117647,0.09734314509646393,432.0,167.0,13.701770916064739,7339.0,0.2514268549113848,11.936936936936936,3329.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/050_Oddluzeni.txt,673b7a38c6537d54ff062bbb,bad,050_Oddluzeni,data/KUKY/TXT,KUKY,,low,,False,SourceDB,10.0,,,630,1.6761904761904762,0.7529615253643439,0.9709144964383061,0.08220698519455139,,13.0,2.769230769230769,0.57388736509783,,,,,,,,1.0,5.0,,38.0,2.4473684210526314,0.9627076910995613,29.0,118,21.720338983050848,0.9005617676382224,73,2.6301369863013697,1.123790703247211,10.0,215,4.344186046511628,1.1593800618617707,112.0,3.0625,1.3136618216588538,139,2.805755395683453,1.1439922770086581,,3.0,,91,0.1465699085247637,0.5295787261045477,1.0,36.0,1.4166666666666667,0.4260429614980357,0.16777647900583917,0.5541324624200343,198,3.7373737373737375,0.728497152660086,0.36870046813111246,0.3236737474333778,190,9.0,,,0.43413729128014844,13.380237580624332,5.7122366651725685,12744.0,12.434827431645003,8.305961358979301,14.82390955640474,29.725231058505358,16.885885329220766,19.0,5.957805371908574,0.029845442163236747,0.09292213883677303,0.7133208255159474,0.08834827560006905,366.0,118.0,15.12148614387182,5224.0,0.2971761541909458,11.412017167381974,2231.0
corpora_selected_txt/KUK_1.0/data/KUKY/TXT/058_DĚTI mezi rodiči - IV. 21.txt,673b7a38c6537d54ff062bd5,good,058_DĚTI mezi rodiči - IV. 21,data/KUKY/TXT,KUKY,,high,,False,SourceDB,5.0,1.0,,380,1.381578947368421,0.5968119411895368,0.9835338345864661,0.06227597687467485,,11.0,3.8181818181818183,0.4944132324730442,,,,,,,1.0,,1.0,,70.0,2.742857142857143,0.7794413444127994,4.0,152,16.79605263157895,1.01914227537626,87,2.574712643678161,0.8616439903125684,,233,3.051502145922747,0.9327169226116935,103.0,2.116504854368932,0.80296838763915,107,2.392523364485981,1.0282387234499464,,1.0,,95,0.2170915640288968,0.47601572836045974,,32.0,1.21875,0.40274344969442416,0.24168950110561951,0.6107688670222212,165,2.606060606060606,0.9035862059041282,0.3294172744306434,0.3461428248001789,50,3.0,,,0.699228791773779,7.642305599297437,5.433256616800921,9443.0,10.135040276179518,7.715448612994808,7.666397643994912,64.4945258918297,9.821095027557387,18.0,5.849916367793732,0.02195124016820388,0.0836851738865162,0.6791275167785235,0.06770507945373315,307.0,152.0,10.125756701596842,3447.0,0.29344073647871116,9.918819188191883,1738.0
